,freeID,director,color
181,/m/0dc284,,
182,/m/0kv1y6,Dušan Makavejev,color
183,/m/05zhkq4,Jerry Hopper,color
184,/m/04zd28,Mark A.Z. Dippé,color
185,/m/0d1s9b,,
186,/m/05hys2,,
187,/m/02wvv9t,,
188,/m/0kv0bt,,
189,/m/0c1srs,,
190,/m/09n21y,,
191,/m/0dgpsql,,
192,/m/0404b__,,
193,/m/02rf0mp,,
194,/m/0ddcnpc,,
195,/m/0h1gjtf,,
196,/m/0bx4xs,,
197,/m/06611ff,,
198,/m/0k0wfsd,Lijin Jose,
199,/m/03mh1kt,,
200,/m/03cdy4h,,
201,/m/02rkw0w,,
202,/m/0crs0hx,,
203,/m/0b6jqqr,,
204,/m/02z9fgd,,
205,/m/0406c9f,,
206,/m/071cc6,,
207,/m/03gtwm2,,
208,/m/04mmzxz,Gianni Di Gregorio,color
209,/m/06w5fwf,Alberto Simone,color
210,/m/0kv9wh,Gary Nelson,color
211,/m/05s_gb_,Edward Yang,color
212,/m/02qnxs_,John Frankenheimer,color
213,/m/0kv31b,Bertrand Blier,color
214,/m/0406c9s,John Erick Dowdle,color
215,/m/08lqqf,,
216,/m/06w5v17,,
217,/m/09v9gm1,,
218,/m/02rgqg8,,
219,/m/0804yvz,,
220,/m/043kcjg,,
221,/m/04gj59p,,
222,/m/05pyrb,Hirotsugu Kawasaki,color
223,/m/09ww81,Michael Karbelnikoff,color
224,/m/032rz7,,
225,/m/05szx7_,Herbert Biberman,
226,/m/0dqwvw,,
227,/m/011ywj,Robert Altman,color
228,/m/06zpmv6,Sam Newfield,black and white
229,/m/04mmzx0,Tetsu Maeda,color
230,/m/027ltdj,Youssef Chahine,black and white
231,/m/09gygc,Jeon Man-Bae,color
232,/m/02r5tn1,Tom Clegg,
233,/m/04yg9m5,,
234,/m/0h_b7h4,,
235,/m/0ggkt6,K. S. Ravikumar,
236,/m/0crsh2q,,
237,/m/0c41y5f,,
238,/m/03wdryp,,
239,/m/05zy2cy,Joseph Kosinski,color
240,/m/04zxdrq,,
241,/m/02q383r,,
242,/m/02rk603,,
243,/m/0289xqk,,
244,/m/06cgf,,
245,/m/03hjkxt,,
246,/m/06_vzbz,,
247,/m/05zy5yt,,
248,/m/03d1hqg,Paul Turner,color
249,/m/0gj8t_b,Adam Shankman,color
250,/m/01sxpw,Edward Sedgwick,black and white
251,/m/0cn_6x4,John Hough,
252,/m/03cmmmp,,
253,/m/0cvx3b,,
254,/m/03lrqw,Richard Donner,color
255,/m/04p__8w,Gary Goldman,color
256,/m/0gx0plf,Stefan Ruzowitzky,color
257,/m/025rxjq,Stephen Frears,color
258,/m/09s5fk,Don E. Fauntleroy,color
259,/m/03c1hxv,Rezo Esadze,color
260,/m/07l50vn,Juan J. Campanella,color
261,/m/026yttf,Fred C. Brannon,black and white
262,/m/06f1wrn,Nacho G. Velilla,color
263,/m/07zf9j,Alan Smithee,color
264,/m/0b44dgk,Roy Del Ruth,black and white
265,/m/03c_l6d,William Dieterle,black and white
266,/m/0dsb8yl,Geoffrey Smith,color
267,/m/04t449,,
268,/m/05dcrv,Jacques Tati,black and white
269,/m/09gl705,Wendy Jo Carlton,color
270,/m/0fqqt_2,V. K. Prakash,color
271,/m/027t7gk,Jack Starrett,
272,/m/02ww2tl,,
273,/m/09rsknd,,
274,/m/02_sqq,Gordon Chan,color
275,/m/08vq0h,Chuck Jones,
276,/m/05dss7,,
277,/m/02xstw,,
278,/m/0crs0gj,Rajesh Ranshinge,color
279,/m/0fttwt,Jerry London,
280,/m/03d1h7b,,
281,/m/0b__ln2,,
282,/m/0h2q_x,Charles Lamont,black and white
283,/m/02q0d_k,Max Catto,color
284,/m/09vrl56,Mervyn LeRoy,
285,/m/07njz0,,
286,/m/0h656vj,,
287,/m/03ymj55,Aldo Buzzi,black and white
288,/m/02wwl8v,,
289,/m/09nkkl,,
290,/m/0bhbhsg,,
291,/m/02qhc3g,,
292,/m/0b6blk,,
293,/m/0cc5pkm,,
294,/m/0cnzh_b,,
295,/m/026tl34,David Price,color
296,/m/027jcp7,Ham Tran,color
297,/m/0fdsbj,,color
298,/m/02wvqr7,,
299,/m/02pr851,,
300,/m/02pq4y6,Anthony Coldeway,black and white
301,/m/05j82v,Richard Attenborough,color
302,/m/047b_46,Nicholas Ray,black and white
303,/m/0gcwqm,Ryūichi Takamori,color
304,/m/0hhscrd,Doris Wishman,color
305,/m/0cc71zp,,
306,/m/03yk3kx,Leonid Kvinikhidze,color
307,/m/05fb1f3,Julie Cypher,
308,/m/0j639bh,,
309,/m/063z2hd,,
310,/m/0285z4x,Lee Lik-chee,color
311,/m/02zbl6q,Lasse Åberg,color
312,/m/0f41_v,Archie Gottler,black and white
313,/m/0bh86df,Richard Quine,color
314,/m/02q29p,Archie Mayo,black and white
315,/m/0h55xk7,,color
316,/m/0j8f09z,,
317,/m/09w7d0,,
318,/m/026gs5m,J. Lee Thompson,color
319,/m/06dwhx,,
320,/m/0glpnj3,Lewis Milestone,black and white
321,/m/07p008,,
322,/m/03pkv3,,
323,/m/0ds3s9b,,
324,/m/02rb1__,,
325,/m/09t67l,,
326,/m/04m_q5l,John Llewellyn Moxey,black and white
327,/m/03cfkrw,Neil Jordan,color
328,/m/027553,Anant Balani,color
329,/m/09g9p87,Steven Paul,color
330,/m/07tv8s,Bob Clampett,color
331,/m/02dxv2,James Ivory,color
332,/m/07whgx,Oscar Micheaux,black and white
333,/m/0288_7s,George More O'Ferrall,black and white
334,/m/02r5fd3,Omar Ali Khan,color
335,/m/03ql24g,Bob Clark,color
336,/m/02vzq7d,Rolf de Heer,black and white
337,/m/0472yh,Kenshō Yamashita,color
338,/m/0gfhqyr,Ravi Tandon,color
339,/m/027k5n5,,
340,/m/026_dzv,,
341,/m/06zy_z,,
342,/m/083x6l,,
343,/m/0h7lsg7,,
344,/m/04n4s21,Matthew Chapman,color
345,/m/078958,Peyton Reed,color
346,/m/02qjb2f,Rolf Schübel,color
347,/m/0dy77_,Michael Jenkins,color
348,/m/05ldxl,Stanley Kubrick,color
349,/m/02ps811,Giuseppe Colizzi,color
350,/m/05p3vc4,Dennis Law,
351,/m/055kvd2,,
352,/m/0j_w2,,
353,/m/0fqtt_,Del Lord,black and white
354,/m/0h543gt,Bert Bailey,black and white
355,/m/0fsksc,Joseph M. Newman,
356,/m/0276mv0,,
357,/m/01rqgp,Gaspar Noé,color
358,/m/0bshwmp,Dennis Dugan,color
359,/m/05206lc,Shaji Kailas,
360,/m/09qtm2,,
361,/m/09v0x21,Lee H. Katzin,
362,/m/0jt7d45,Herbert Brenon,black and white
363,/m/0cnx3n3,Tom Tykwer,color
364,/m/0h3sqfh,Rudolph Maté,
365,/m/04ldhzt,,
366,/m/027zt30,,
367,/m/0hqvw,,
368,/m/0fvf0p,,
369,/m/0b73rwv,,
370,/m/0847m1,,
371,/m/0d3vc0,Don Coscarelli,
372,/m/04csn7x,,
373,/m/0bl3nn,Stephen Norrington,color
374,/m/05b3trj,K. Shankar,
375,/m/0gndh,,
376,/m/0dyzf2,Sidney Lanfield,black and white
377,/m/0cwcqw,John Lincoln,color
378,/m/02z53r2,Harry Beaumont,black and white
379,/m/0dfxdd,Aaron Norris,
380,/m/04tz52,,
381,/m/0743ql,Danny Steinmann,color
382,/m/0c03gjp,,
383,/m/03b_dtr,,
384,/m/07yxy63,,
385,/m/064mjkb,,
386,/m/02810l5,Budd Boetticher,black and white
387,/m/0c00tsz,T. P. Gajendran,color
388,/m/0f4_l,Quentin Tarantino,color
389,/m/03mcgqx,Henry MacRae,black and white
390,/m/027wksz,Vishram Sawant,color
391,/m/08s4sw,,
392,/m/03gs814,Steve Barnett,
393,/m/02pr7rn,,
394,/m/02qzhsy,,
395,/m/0gk_vnp,,
396,/m/02y_5dv,Paul Wendkos,color
397,/m/054_4_,Richard Rush,color
398,/m/05q6bf3,Giorgos Tzavellas,black and white
399,/m/0d2j8h,Arthur Hilton,black and white
400,/m/07s5cn7,Richard C. Kahn,black and white
401,/m/035cvl,,
402,/m/02py0b9,Ravikant Nagaich,
403,/m/09qsd6,,
404,/m/0278x5r,,
405,/m/02drxn,Woody Allen,color
406,/m/0fpjyn5,Peter Chung,color
407,/m/02q8r4y,Adrian Shergold,
408,/m/063zhcd,,
409,/m/076x0n8,,color
410,/m/0g224y,,
411,/m/0crtmk9,,
412,/m/0413lbk,,
413,/m/0h3vzft,Raymond Longford,black and white
414,/m/02ppxvj,Rahul Rawail,color
415,/m/02qqqtd,Andrei Kravchuk,color
416,/m/0hntrsk,Lee Han,color
417,/m/02xbp0p,Frank Zuniga,color
418,/m/019l6s,Curtis Bernhardt,black and white
419,/m/05zwlyb,Koichi Sakamoto,
420,/m/0gkyt_v,,
421,/m/0ds4fq,,
422,/m/026f0k2,Clarence Brown,color
423,/m/05b3b24,Ed Stone,color
424,/m/0gg285,Andy Wilson,color
425,/m/0h7pw9x,,
426,/m/02qv895,,
427,/m/02q52p7,,
428,/m/0gvryyc,,
429,/m/05x6nr,,
430,/m/09j_4w,,
431,/m/011zms,,
432,/m/080n6nj,George W. Hill,black and white
433,/m/0258d4,Raoul Walsh,color
434,/m/05bnv1,Allan Moyle,color
435,/m/0283wdn,Priyadarshan,color
436,/m/07khv7l,Frank Capra,black and white
437,/m/0j45k24,Cédric Ido,
438,/m/0dsdxtp,,
439,/m/087vnr5,Adam McKay,color
440,/m/026s16v,James Landis,black and white
441,/m/0drx240,,
442,/m/0272ckc,,
443,/m/0gfdpw4,,
444,/m/0gkyf_t,,
445,/m/0gkswv1,,
446,/m/0h5026d,,
447,/m/0d4jp6,,
448,/m/0278r7d,Vipul Amrutlal Shah,color
449,/m/0479gbw,Peque Gallaga,color
450,/m/03258s,Risa Bramon Garcia,color
451,/m/02rzm9y,Herman Yau,color
452,/m/0h4zrk,,
453,/m/08qb0q,Paul Weiland,color
454,/m/0d7y64,Dharani Director,
455,/m/0258dh,Mick Jackson,color
456,/m/08xk2w,Sidney Lanfield,black and white
457,/m/04myqym,Vijay Anand,color
458,/m/0fqz8b,K. Raghavendra Rao,color
459,/m/02r22fr,,
460,/m/04tk9k,,
461,/m/04lh90p,,
462,/m/09g7jcl,,
463,/m/03c6lt,,
464,/m/0b77nlh,,
465,/m/048hvr,,
466,/m/080kdj2,,
467,/m/07wv5s4,,
468,/m/02p772l,,
469,/m/02rsy_t,,
470,/m/0276vdh,,
471,/m/0gtt5fb,,
472,/m/09j8v1,Joseph L. Mankiewicz,color
473,/m/09rtk84,Douglas Barr,
474,/m/036w5z,,
475,/m/0d6f3r,,
476,/m/0fmz5x,Ed Bianchi,color
477,/m/048xyn,Luc Besson,color
478,/m/0bqbtc,Masaaki Tezuka,color
479,/m/03c13sj,David DeCoteau,color
480,/m/0h4ydk4,John D. Lamond,
481,/m/0bbyv90,,color
482,/m/073xgg,,
483,/m/02x981v,,
484,/m/0dxpzv,,
485,/m/06zn44b,,
486,/m/02rd2vg,Oz Scott,
487,/m/0bbvl1l,,
488,/m/0h3r4c9,,
489,/m/06_x3jc,,color
490,/m/06sp4t,,
491,/m/09k6fgl,,
492,/m/0d64wx,Chu Yen-ping,color
493,/m/02r5_wy,Henry Koster,color
494,/m/02rq8k8,David Seltzer,color
495,/m/09rvcvl,Nigel Cole,color
496,/m/099bhp,Tony Craig,
497,/m/02836dt,,
498,/m/0gg408,,
499,/m/0583wk,Matthew Ryan Hoge,color
500,/m/01pwpj,Bob Clark,color
501,/m/074fx1,Fred Schepisi,color
502,/m/04lf6j2,Emilio Fernández,black and white
503,/m/0261rxn,Satish Kaushik,color
504,/m/02r3r2,Jun Fukuda,color
505,/m/0fvcx9,Marek Kanievska,black and white
506,/m/0ch1ljg,Sergio Sollima,color
507,/m/06zp5gf,Peter H. Hunt,
508,/m/068k22,,
509,/m/0b_f2y,Chris Robinson,
510,/m/0fp_c0f,,
511,/m/04f0pp1,José Luis Garci,black and white
512,/m/09k70sr,Christopher Robin Hood,
513,/m/0ddc656,,
514,/m/0bj7k0d,,
515,/m/03f7nt,,
516,/m/0gkz77w,,
517,/m/0kv8mz,Yuri Ilyenko,color
518,/m/0806tg_,Paul Newman,color
519,/m/01xv4x,Mark Dindal,color
520,/m/0bx_9nd,Prasanna Vithanage,
521,/m/0gyxfv9,,
522,/m/080cdm0,,
523,/m/076tqsr,,
524,/m/027js6x,Roger Young,
525,/m/04m_2h6,,
526,/m/05p2byk,,
527,/m/03hmm06,,color
528,/m/027z0vr,,
529,/m/03d3l6n,Thaddeus O'Sullivan,
530,/m/0jswp,,
531,/m/02qbhsj,,
532,/m/0ddf1j4,Lance Comfort,black and white
533,/m/0crxltx,,
534,/m/031hjs,Stan Hough,black and white
535,/m/09s_9c,Joe D'Amato,color
536,/m/027xnwk,Brett Piper,
537,/m/087hmc,,
538,/m/069v9t,,
539,/m/07ybgp,,
540,/m/0jsqk,,
541,/m/0dmgld,E. V. V. Satyanarayana,color
542,/m/063zqvl,,
543,/m/0415xf3,Raoul Walsh,black and white
544,/m/026qc5f,Dave Meyers,color
545,/m/0dlkdtz,Sathyan Anthikad,color
546,/m/0flyx6,Roy Del Ruth,
547,/m/02qztt7,,
548,/m/0b447bl,Frank Borzage,black and white
549,/m/0416m6g,Norman McCabe,black and white
550,/m/04g1w15,Jens Lien,color
551,/m/0czzs2,Bernardo Bertolucci,color
552,/m/0b6h4g1,Spike Brandt and Tony Cervone,color
553,/m/04m_j85,Hajime Satō,color
554,/m/05jn57,Penelope Spheeris,color
555,/m/0jqkh,Spike Lee,color
556,/m/0cjc911,Raja Amari,color
557,/m/0gbqk2,Richard Fleischer,color
558,/m/0ddclcy,Pankaj Parashar,color
559,/m/0gmyc8,Ravichandran,
560,/m/04n5rg4,,
561,/m/02p4s9x,,
562,/m/03ntx32,Leslie Fenton,black and white
563,/m/01rwpj,Jonathan Glazer,color
564,/m/05lz58,James Dearden,color
565,/m/0bjgwq,Stacy Peralta,color
566,/m/0bhccf0,Louise Alston,color
567,/m/095l_b,Mitsuo Kusakabe,
568,/m/0gy75pd,,
569,/m/0171bs,,
570,/m/04jf51r,,
571,/m/0gxtdrh,James Strong,
572,/m/05c2924,,
573,/m/02qr5q0,,
574,/m/0b6l107,,
575,/m/02wxhkx,,
576,/m/02vldzl,,
577,/m/03cvxyg,,
578,/m/03gxjn,Burt Kennedy,color
579,/m/04cvj9b,Laurent Boutonnat,color
580,/m/0bh6yxt,Yu-Hsun Chen,color
581,/m/05hww8,Frankie Chan,color
582,/m/0611sv,Katsuyuki Motohiro,
583,/m/0b2xhn,,
584,/m/027jpz0,,
585,/m/01dc0c,David Fincher,color
586,/m/09v1ln1,Joshiy,color
587,/m/0cc15cb,,
588,/m/089sb_,Alex Turner,color
589,/m/0cc6tsp,Catherine Pirotta,
590,/m/02rzzxx,,
591,/m/040p_b,Stephen Fung,color
592,/m/02861cp,David Petrarca,color
593,/m/04jj8yz,Lau Lauritzen,black and white
594,/m/02pkd99,Tom Hooper,
595,/m/0fbv2h,,
596,/m/0cp1d7x,Lewis Seiler,black and white
597,/m/08r81q,John Badham,color
598,/m/03cr6k3,Im Kwon-taek,color
599,/m/05h397f,Tamara Olson,color
600,/m/06ztbtw,Ashim Samanta,
601,/m/0dvrs4,,
602,/m/03c0h16,Leslie Norman,
603,/m/092bnx,Daniel Fridell,color
604,/m/0405x48,Jack Conway,black and white
605,/m/0ccp2zl,Gregory Hoblit,
606,/m/06_tyv6,,
607,/m/0dlmr4c,Bobby Roth,
608,/m/047tf5l,,
609,/m/04f4kxx,Andrew Lau,color
610,/m/0b73w6j,,
611,/m/065tkl,Juan Piquer Simón,color
612,/m/0gh8ms3,Thulasidas,color
613,/m/02bc6c,,
614,/m/02w6fd_,Yves Simoneau,color
615,/m/0120y4,William Gibson,black and white
616,/m/0dm7t2,,
617,/m/03lt69,Roger Donaldson,color
618,/m/09k7nby,Joseph Hardy,
619,/m/02pjzzm,Santosh Rai Pathaje,color
620,/m/0273567,Julien Duvivier,black and white
621,/m/03whqw5,George Sidney,color
622,/m/07l7r_,Masaaki Yuasa,color
623,/m/0h3q0dj,,black and white
624,/m/02vv7wp,,
625,/m/09g8dv,,
626,/m/0drs40l,,
627,/m/089j8b,Ram Gopal Varma,
628,/m/03d8k8g,,
629,/m/0czdwlt,,
630,/m/047rkcm,Robert Luketic,color
631,/m/018tx1,Enzo Barboni,color
632,/m/0gg803_,Michael Pavone,color
633,/m/02z01zm,Paul Leder,color
634,/m/026sx66,Duncan Roy,color
635,/m/02ppc1m,Henry Levin,color
636,/m/05md6s,Charles Vidor,black and white
637,/m/089j8p,Stephen Frears,color
638,/m/0bcp9b,Alan J. Pakula,color
639,/m/049xnt,Otto Preminger,color
640,/m/0bmb_0_,David Lai,
641,/m/0cc7ysm,,
642,/m/04f6001,,
643,/m/0drnk0,,
644,/m/05283ph,Philip Spink,
645,/m/0bgb8v,,
646,/m/0c_b6z,,
647,/m/064kd2y,,
648,/m/02rb4gd,,
649,/m/079bvq,,
650,/m/0czdwl3,,
651,/m/02r9l3k,,
652,/m/07h0zf,Jean-Pierre Melville,black and white
653,/m/0fb47h,Wes Craven,color
654,/m/026y37n,Menahem Golan,
655,/m/0521tkn,,
656,/m/04j05n9,Chandrakant Singh,color
657,/m/09q92l,,
658,/m/0160n4,Elia Kazan,color
659,/m/04lj311,A. P. Nagarajan,
660,/m/02vqs_n,Serge Korber,color
661,/m/047p6w8,Gary Graver,color
662,/m/07k70wm,,color
663,/m/0cq8qq,,
664,/m/0g46mc,,
665,/m/0bc6cd,,
666,/m/0jt0y88,Courtney Solomon,color
667,/m/09gnd83,Tex Avery,
668,/m/04p4qn0,,
669,/m/0fq0q4y,Tim Johnson,color
670,/m/0b3zj0,Santosh Sivan,
671,/m/069stz,,
672,/m/06wmkz,,
673,/m/026yw41,Arthur Rankin Jr.,
674,/m/05pdj1b,,
675,/m/0bm9j18,,
676,/m/05zjyrp,Ray Nazarro,color
677,/m/0bbb7lj,Jacques Tourneur,
678,/m/026w34g,,
679,/m/0gyrdvs,Marcel Pagnol,black and white
680,/m/0kvdsk,Paolo Sorrentino,color
681,/m/029qy2,Jim Kammerud,color
682,/m/0dhgyx,Rachel Perkins,color
683,/m/07zmqz,,
684,/m/0bbz4zq,Sathyan Anthikad,color
685,/m/07pmljp,Rajiv Mehra,color
686,/m/07yc_w,Stanley Tong,color
687,/m/02q_ncg,John Huston,black and white
688,/m/02x560b,James Bruce,
689,/m/05p6f63,,
690,/m/04y5fqf,Priyadarshan,color
691,/m/06nwh7,Dorothy Arzner,black and white
692,/m/0bc5ny,Kenny Ortega,color
693,/m/027ghsg,J. D. Chakravarthy,color
694,/m/0ch1pmn,Vít Olmer,color
695,/m/0dp2s1,Claude Sautet,color
696,/m/06mqy5,Daniel Lee,color
697,/m/06ddkj,James Gartner,color
698,/m/0bh862k,Guy Gilles,
699,/m/03c6sz,,
700,/m/0fq6f83,,
701,/m/03cb0qb,Christopher Cain,color
702,/m/0dzdrm,Miguel M. Delgado,color
703,/m/080f81f,Jayarajan Rajasekharan Nair,color
704,/m/0277x97,,
705,/m/04q6psm,Louis Soulanes,color
706,/m/05h2w0q,Anurag Kashyap,
707,/m/09gnry1,,
708,/m/04yd5_7,,
709,/m/05zprwy,Louis King,black and white
710,/m/03h193t,Bill Bennett,color
711,/m/02q1j3d,Ford Beebe,black and white
712,/m/0h3n57j,Eric Porter,black and white
713,/m/03m76f8,C. Jay Cox,color
714,/m/0h72gq3,K. Vijaya Bhaskar,color
715,/m/02vt1zl,Charlie Kaufman,color
716,/m/0ptx5,Melvin Frank,color
717,/m/02x7f1x,,
718,/m/04xnrt,,
719,/m/0d35nr,,
720,/m/03cjtnz,,
721,/m/0c03gvz,,
722,/m/02r05s0,,
723,/m/0513fcb,,
724,/m/07sp4l,Uwe Boll,color
725,/m/0g4b6_,Menahem Golan,
726,/m/0h3v555,,
727,/m/0fqnqmv,,color
728,/m/0fpghlp,,
729,/m/03d98w3,,
730,/m/0gvvbzg,Daniel Calparsoro,color
731,/m/0b75qvg,William Beaudine,black and white
732,/m/01mgw,Ang Lee,color
733,/m/03qfpg2,Arthur B. Woods,black and white
734,/m/0b779vc,Alex Law,
735,/m/02w1w40,,
736,/m/03d6dk4,,
737,/m/027xs6v,Afdlin Shauki,color
738,/m/06zl9z3,,
739,/m/02x5_35,Jules Dassin,black and white
740,/m/0gg91k7,David Frankel,color
741,/m/02qq2jz,K. Balachander,black and white
742,/m/0cpvy6,Ryūta Tasaki,
743,/m/0gk_yv7,,
744,/m/04sp_n,Bob Clampett,color
745,/m/02djzj,Stephen Norrington,color
746,/m/0drp1s,Sean McNamara,color
747,/m/05q49l7,Catherine Cyran,color
748,/m/051ykb1,,
749,/m/0h6kn63,G.Nageswara Reddy,color
750,/m/02pvt85,Hall Bartlett,
751,/m/0jzt08g,,
752,/m/0cx37g,Bud S. Smith,color
753,/m/026dm0h,Christian Taylor,color
754,/m/03b_kx0,Tadashi Sawashima,color
755,/m/080cscw,Frank Tashlin,color
